date,adj_close,open,close,name,source
1937-08-23,0.0827247,,18.4654,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-24,0.0832541,,18.5824,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-25,0.0828545,,18.4909,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-26,0.0814294,,18.1694,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-27,0.0802975,,17.9136,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-30,0.0811986,,18.1142,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-08-31,0.0809712,,18.0612,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-01,0.0790846,,17.6361,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-02,0.0781277,,17.4194,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-03,0.0786355,,17.5315,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-07,0.0748499,,16.6807,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-08,0.0742735,,16.5499,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-09,0.0758704,,16.9066,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-10,0.0722286,,16.0877,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-13,0.0719586,,16.0261,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-14,0.0743477,,16.5598,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-15,0.0744146,,16.5724,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-16,0.0756052,,16.838,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-17,0.0741158,,16.5056,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-20,0.071466,,15.9102,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-21,0.0719949,,16.0227,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-22,0.0722468,,16.0736,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-23,0.0707369,,15.7319,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-24,0.0677659,,15.065,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-27,0.0695394,,15.4548,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-28,0.0704434,,15.6507,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-29,0.0707393,,15.7114,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-09-30,0.0706827,,15.6934,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-01,0.0704353,,15.6331,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-04,0.0699747,,15.5251,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-05,0.066371,,14.717,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-06,0.067798,,15.0297,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-07,0.067581,,14.9758,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-08,0.0660875,,14.6377,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-11,0.0636031,,14.0787,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-13,0.0631897,,13.9819,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-14,0.0622861,,13.7748,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-15,0.0615324,,13.6018,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-18,0.0566531,,12.5085,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-19,0.057231,,12.6341,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-20,0.0618037,,13.6467,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-21,0.0631881,,13.9495,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-22,0.0617348,,13.62,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-25,0.0622197,,13.7234,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-26,0.0613424,,13.5217,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-27,0.0611461,,13.4734,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-28,0.0625464,,13.7803,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-10-29,0.0640913,,14.1191,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-01,0.0627784,,13.8212,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-03,0.0602421,,13.2501,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-04,0.0597843,,13.1433,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-05,0.0598979,,13.163,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-08,0.0582197,,12.7837,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-09,0.0591395,,12.9841,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-10,0.0620965,,13.6381,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-12,0.062171,,13.6484,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-15,0.0606777,,13.3089,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-16,0.0602105,,13.2003,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-17,0.0599215,,13.1301,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-18,0.0588609,,12.888,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-19,0.0559178,,12.2255,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-22,0.0546614,,11.9399,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-23,0.0550823,,12.0305,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-24,0.0540908,,11.8028,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-26,0.056222,,12.2744,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-29,0.0579731,,12.6581,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-11-30,0.0589586,,12.8714,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-01,0.058316,,12.7226,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-02,0.0593365,,12.9452,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-03,0.06028,,13.1493,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-06,0.059531,,12.9755,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-07,0.0602751,,13.1372,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-08,0.0608598,,13.2618,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-09,0.0599895,,13.0616,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-10,0.0594616,,12.9384,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-13,0.0578146,,12.565,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-14,0.0580286,,12.6088,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-15,0.0583883,,12.6839,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-16,0.0591415,,12.8472,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-17,0.0588458,,12.7747,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-20,0.0603559,,13.0998,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-21,0.0605853,,13.1469,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-22,0.0598158,,12.977,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-23,0.059439,,12.8925,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-24,0.0592428,,12.8471,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-27,0.05759,,12.4855,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-28,0.0557816,,12.0901,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-29,0.0561275,,12.1625,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-30,0.0570031,,12.3497,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1937-12-31,0.0568321,,12.3099,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-03,0.0568264,,12.3058,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-04,0.0586732,,12.7044,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-05,0.0585676,,12.6786,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-06,0.0607815,,13.1568,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-07,0.0604046,,13.0721,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-10,0.062814,,13.5928,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-11,0.0632411,,13.6829,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-12,0.0627794,,13.5799,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-13,0.0620889,,13.4271,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
1938-01-14,0.0621323,,13.4339,FF-HI30-TR,famafrench-vw(adj_close)+sp500-divyield(close)
