date,adj_close,name,source
2010-02-11,0.205898,TQQQ,tiingo
2010-02-12,0.206741,TQQQ,tiingo
2010-02-16,0.214749,TQQQ,tiingo
2010-02-17,0.218394,TQQQ,tiingo
2010-02-18,0.222534,TQQQ,tiingo
2010-02-19,0.222534,TQQQ,tiingo
2010-02-22,0.220972,TQQQ,tiingo
2010-02-23,0.212344,TQQQ,tiingo
2010-02-24,0.218766,TQQQ,tiingo
2010-02-25,0.218642,TQQQ,tiingo
2010-02-26,0.221369,TQQQ,tiingo
2010-03-01,0.230864,TQQQ,tiingo
2010-03-02,0.232252,TQQQ,tiingo
2010-03-03,0.233542,TQQQ,tiingo
2010-03-04,0.23612,TQQQ,tiingo
2010-03-05,0.246557,TQQQ,tiingo
2010-03-08,0.247871,TQQQ,tiingo
2010-03-09,0.25226,TQQQ,tiingo
2010-03-10,0.258433,TQQQ,tiingo
2010-03-11,0.260813,TQQQ,tiingo
2010-03-12,0.261408,TQQQ,tiingo
2010-03-15,0.259648,TQQQ,tiingo
2010-03-16,0.264557,TQQQ,tiingo
2010-03-17,0.266391,TQQQ,tiingo
2010-03-18,0.269094,TQQQ,tiingo
2010-03-19,0.264333,TQQQ,tiingo
2010-03-22,0.271474,TQQQ,tiingo
2010-03-23,0.277151,TQQQ,tiingo
2010-03-24,0.273209,TQQQ,tiingo
2010-03-25,0.271498,TQQQ,tiingo
2010-03-26,0.272912,TQQQ,tiingo
2010-03-29,0.276655,TQQQ,tiingo
2010-03-30,0.279556,TQQQ,tiingo
2010-03-31,0.275787,TQQQ,tiingo
2010-04-01,0.275242,TQQQ,tiingo
2010-04-05,0.2832,TQQQ,tiingo
2010-04-06,0.285357,TQQQ,tiingo
2010-04-07,0.283746,TQQQ,tiingo
2010-04-08,0.284762,TQQQ,tiingo
2010-04-09,0.289894,TQQQ,tiingo
2010-04-12,0.291059,TQQQ,tiingo
2010-04-13,0.295448,TQQQ,tiingo
2010-04-14,0.30586,TQQQ,tiingo
2010-04-15,0.309951,TQQQ,tiingo
2010-04-16,0.298918,TQQQ,tiingo
2010-04-19,0.298447,TQQQ,tiingo
2010-04-20,0.30286,TQQQ,tiingo
2010-04-21,0.308191,TQQQ,tiingo
2010-04-22,0.312752,TQQQ,tiingo
2010-04-23,0.316893,TQQQ,tiingo
2010-04-26,0.314537,TQQQ,tiingo
2010-04-27,0.295125,TQQQ,tiingo
2010-04-28,0.295819,TQQQ,tiingo
2010-04-29,0.310918,TQQQ,tiingo
2010-04-30,0.292596,TQQQ,tiingo
2010-05-03,0.304546,TQQQ,tiingo
2010-05-04,0.277622,TQQQ,tiingo
2010-05-05,0.27306,TQQQ,tiingo
2010-05-06,0.24631,TQQQ,tiingo
2010-05-07,0.228385,TQQQ,tiingo
2010-05-10,0.262449,TQQQ,tiingo
2010-05-11,0.262276,TQQQ,tiingo
2010-05-12,0.276407,TQQQ,tiingo
2010-05-13,0.263912,TQQQ,tiingo
2010-05-14,0.247673,TQQQ,tiingo
2010-05-17,0.25102,TQQQ,tiingo
2010-05-18,0.241426,TQQQ,tiingo
2010-05-19,0.235054,TQQQ,tiingo
2010-05-20,0.211278,TQQQ,tiingo
2010-05-21,0.212915,TQQQ,tiingo
2010-05-24,0.214675,TQQQ,tiingo
2010-05-25,0.213163,TQQQ,tiingo
2010-05-26,0.206568,TQQQ,tiingo
2010-05-27,0.22893,TQQQ,tiingo
2010-05-28,0.225732,TQQQ,tiingo
2010-06-01,0.219485,TQQQ,tiingo
2010-06-02,0.23493,TQQQ,tiingo
2010-06-03,0.241029,TQQQ,tiingo
2010-06-04,0.217228,TQQQ,tiingo
2010-06-07,0.204634,TQQQ,tiingo
2010-06-08,0.203494,TQQQ,tiingo
2010-06-09,0.199006,TQQQ,tiingo
2010-06-10,0.215518,TQQQ,tiingo
2010-06-11,0.221146,TQQQ,tiingo
2010-06-14,0.22127,TQQQ,tiingo
2010-06-15,0.237434,TQQQ,tiingo
2010-06-16,0.242219,TQQQ,tiingo
2010-06-17,0.244649,TQQQ,tiingo
2010-06-18,0.245318,TQQQ,tiingo
2010-06-21,0.238872,TQQQ,tiingo
2010-06-22,0.233219,TQQQ,tiingo
2010-06-23,0.230096,TQQQ,tiingo
2010-06-24,0.218939,TQQQ,tiingo
2010-06-25,0.21879,TQQQ,tiingo
2010-06-28,0.216832,TQQQ,tiingo
2010-06-29,0.192635,TQQQ,tiingo
2010-06-30,0.183115,TQQQ,tiingo
2010-07-01,0.181329,TQQQ,tiingo
2010-07-02,0.180338,TQQQ,tiingo
2010-07-06,0.18128,TQQQ,tiingo
2010-07-07,0.198411,TQQQ,tiingo
2010-07-08,0.201758,TQQQ,tiingo
2010-07-09,0.207411,TQQQ,tiingo
2010-07-12,0.209766,TQQQ,tiingo
2010-07-13,0.216931,TQQQ,tiingo
2010-07-14,0.220402,TQQQ,tiingo
2010-07-15,0.22117,TQQQ,tiingo
2010-07-16,0.20337,TQQQ,tiingo
2010-07-19,0.207956,TQQQ,tiingo
2010-07-20,0.214526,TQQQ,tiingo
2010-07-21,0.207014,TQQQ,tiingo
2010-07-22,0.220972,TQQQ,tiingo
2010-07-23,0.226724,TQQQ,tiingo
2010-07-26,0.231707,TQQQ,tiingo
2010-07-27,0.231657,TQQQ,tiingo
2010-07-28,0.226922,TQQQ,tiingo
2010-07-29,0.221517,TQQQ,tiingo
2010-07-30,0.22303,TQQQ,tiingo
2010-08-02,0.235029,TQQQ,tiingo
2010-08-03,0.2326,TQQQ,tiingo
2010-08-04,0.239318,TQQQ,tiingo
2010-08-05,0.237905,TQQQ,tiingo
2010-08-06,0.236789,TQQQ,tiingo
2010-08-09,0.24093,TQQQ,tiingo
2010-08-10,0.235823,TQQQ,tiingo
2010-08-11,0.21641,TQQQ,tiingo
2010-08-12,0.210311,TQQQ,tiingo
2010-08-13,0.206122,TQQQ,tiingo
2010-08-16,0.207287,TQQQ,tiingo
2010-08-17,0.215171,TQQQ,tiingo
2010-08-18,0.217104,TQQQ,tiingo
2010-08-19,0.209121,TQQQ,tiingo
2010-08-20,0.208402,TQQQ,tiingo
2010-08-23,0.202651,TQQQ,tiingo
2010-08-24,0.191023,TQQQ,tiingo
2010-08-25,0.19675,TQQQ,tiingo
2010-08-26,0.190329,TQQQ,tiingo
2010-08-27,0.196626,TQQQ,tiingo
2010-08-30,0.190255,TQQQ,tiingo
2010-08-31,0.189313,TQQQ,tiingo
2010-09-01,0.205179,TQQQ,tiingo
2010-09-02,0.21222,TQQQ,tiingo
2010-09-03,0.22303,TQQQ,tiingo
2010-09-07,0.2176,TQQQ,tiingo
2010-09-08,0.225286,TQQQ,tiingo
2010-09-09,0.228137,TQQQ,tiingo
2010-09-10,0.230591,TQQQ,tiingo
2010-09-13,0.240756,TQQQ,tiingo
2010-09-14,0.243806,TQQQ,tiingo
2010-09-15,0.247946,TQQQ,tiingo
2010-09-16,0.251442,TQQQ,tiingo
2010-09-17,0.254119,TQQQ,tiingo
2010-09-20,0.267358,TQQQ,tiingo
2010-09-21,0.266515,TQQQ,tiingo
2010-09-22,0.265251,TQQQ,tiingo
