date,adj_close,name,source
2020-10-16,29.8205,UPRO,tiingo
2020-10-19,28.4696,UPRO,tiingo
2020-10-20,28.7869,UPRO,tiingo
2020-10-21,28.633,UPRO,tiingo
2020-10-22,29.133,UPRO,tiingo
2020-10-23,29.3927,UPRO,tiingo
2020-10-26,27.7821,UPRO,tiingo
2020-10-27,27.4937,UPRO,tiingo
2020-10-28,24.6717,UPRO,tiingo
2020-10-29,25.4073,UPRO,tiingo
2020-10-30,24.5996,UPRO,tiingo
2020-11-02,25.4457,UPRO,tiingo
2020-11-03,26.7774,UPRO,tiingo
2020-11-04,28.5609,UPRO,tiingo
2020-11-05,30.2339,UPRO,tiingo
2020-11-06,30.2436,UPRO,tiingo
2020-11-09,31.3829,UPRO,tiingo
2020-11-10,31.2434,UPRO,tiingo
2020-11-11,31.9117,UPRO,tiingo
2020-11-12,30.9887,UPRO,tiingo
2020-11-13,32.2723,UPRO,tiingo
2020-11-16,33.4453,UPRO,tiingo
2020-11-17,32.9549,UPRO,tiingo
2020-11-18,31.7386,UPRO,tiingo
2020-11-19,32.1472,UPRO,tiingo
2020-11-20,31.4887,UPRO,tiingo
2020-11-23,32.0607,UPRO,tiingo
2020-11-24,33.5943,UPRO,tiingo
2020-11-25,33.4357,UPRO,tiingo
2020-11-27,33.6953,UPRO,tiingo
2020-11-30,33.2578,UPRO,tiingo
2020-12-01,34.3491,UPRO,tiingo
2020-12-02,34.5462,UPRO,tiingo
2020-12-03,34.527,UPRO,tiingo
2020-12-04,35.4067,UPRO,tiingo
2020-12-07,35.2288,UPRO,tiingo
2020-12-08,35.5173,UPRO,tiingo
2020-12-09,34.5703,UPRO,tiingo
2020-12-10,34.5029,UPRO,tiingo
2020-12-11,34.3731,UPRO,tiingo
2020-12-14,33.926,UPRO,tiingo
2020-12-15,35.2914,UPRO,tiingo
2020-12-16,35.4644,UPRO,tiingo
2020-12-17,36.0606,UPRO,tiingo
2020-12-18,35.6423,UPRO,tiingo
2020-12-21,35.2865,UPRO,tiingo
2020-12-22,35.051,UPRO,tiingo
2020-12-23,35.1551,UPRO,tiingo
2020-12-24,35.5639,UPRO,tiingo
2020-12-28,36.468,UPRO,tiingo
2020-12-29,36.2515,UPRO,tiingo
2020-12-30,36.3958,UPRO,tiingo
2020-12-31,36.9634,UPRO,tiingo
2021-01-04,35.4484,UPRO,tiingo
2021-01-05,36.1506,UPRO,tiingo
2021-01-06,36.8286,UPRO,tiingo
