date,adj_close,name,source
2020-07-24,19.3848,QLD,tiingo
2020-07-27,20.0839,QLD,tiingo
2020-07-28,19.5849,QLD,tiingo
2020-07-29,20.0382,QLD,tiingo
2020-07-30,20.2395,QLD,tiingo
2020-07-31,20.9584,QLD,tiingo
2020-08-03,21.513,QLD,tiingo
2020-08-04,21.6797,QLD,tiingo
2020-08-05,21.7933,QLD,tiingo
2020-08-06,22.3479,QLD,tiingo
2020-08-07,21.8452,QLD,tiingo
2020-08-10,21.6501,QLD,tiingo
2020-08-11,20.8423,QLD,tiingo
2020-08-12,21.8909,QLD,tiingo
2020-08-13,21.9774,QLD,tiingo
2020-08-14,21.9366,QLD,tiingo
2020-08-17,22.4233,QLD,tiingo
2020-08-18,22.8605,QLD,tiingo
2020-08-19,22.5616,QLD,tiingo
2020-08-20,23.1866,QLD,tiingo
2020-08-21,23.4954,QLD,tiingo
2020-08-24,23.7993,QLD,tiingo
2020-08-25,24.1698,QLD,tiingo
2020-08-26,25.195,QLD,tiingo
2020-08-27,25.027,QLD,tiingo
2020-08-28,25.2889,QLD,tiingo
2020-08-31,25.7311,QLD,tiingo
2020-09-01,26.5809,QLD,tiingo
2020-09-02,27.0774,QLD,tiingo
2020-09-03,24.3007,QLD,tiingo
2020-09-04,23.656,QLD,tiingo
2020-09-08,21.4006,QLD,tiingo
2020-09-09,22.6481,QLD,tiingo
2020-09-10,21.7192,QLD,tiingo
2020-09-11,21.445,QLD,tiingo
2020-09-14,22.1911,QLD,tiingo
2020-09-15,22.8235,QLD,tiingo
2020-09-16,22.07,QLD,tiingo
2020-09-17,21.4129,QLD,tiingo
2020-09-18,20.8472,QLD,tiingo
2020-09-21,21.0275,QLD,tiingo
2020-09-22,21.781,QLD,tiingo
2020-09-23,20.4421,QLD,tiingo
2020-09-24,20.6471,QLD,tiingo
2020-09-25,21.6254,QLD,tiingo
2020-09-28,22.4924,QLD,tiingo
2020-09-29,22.2899,QLD,tiingo
2020-09-30,22.6407,QLD,tiingo
2020-10-01,23.3274,QLD,tiingo
2020-10-02,22.0132,QLD,tiingo
2020-10-05,22.9668,QLD,tiingo
2020-10-06,22.1145,QLD,tiingo
2020-10-07,22.9248,QLD,tiingo
2020-10-08,23.1323,QLD,tiingo
2020-10-09,23.8338,QLD,tiingo
